,begin,end,file
445,85362,85547,TRAIN/DR1/FETB0/SA2.WAV
446,85547,85749,TRAIN/DR1/FECD0/SI788.WAV
447,85749,85911,TRAIN/DR1/FECD0/SI1418.WAV
448,85911,86152,TRAIN/DR1/FETB0/SX158.WAV
449,86152,86369,TRAIN/DR1/FETB0/SA2.WAV
450,86369,86546,TRAIN/DR1/FECD0/SX248.WAV
451,86546,86704,TRAIN/DR1/FECD0/SI2048.WAV
452,86704,86833,TRAIN/DR1/FECD0/SI1418.WAV
453,86833,86920,TRAIN/DR1/FDAW0/SX56.WAV
454,86920,87158,TRAIN/DR1/FJSP0/SX444.WAV
455,87158,87365,TRAIN/DR1/FETB0/SX428.WAV
456,87365,87555,TRAIN/DR1/FJSP0/SI1763.WAV
457,87555,87722,TRAIN/DR1/FETB0/SI1148.WAV
458,87722,87899,TRAIN/DR1/FECD0/SI2048.WAV
459,87899,88028,TRAIN/DR1/FDML0/SX429.WAV
460,88028,88229,TRAIN/DR1/FECD0/SX68.WAV
461,88229,88430,TRAIN/DR1/FECD0/SI1418.WAV
462,88430,88579,TRAIN/DR1/FDML0/SX249.WAV
463,88579,88784,TRAIN/DR1/FECD0/SI788.WAV
464,88784,89053,TRAIN/DR1/FJSP0/SA1.WAV
465,89053,89278,TRAIN/DR1/FETB0/SA1.WAV
466,89278,89439,TRAIN/DR1/FECD0/SI2048.WAV
467,89439,89613,TRAIN/DR1/FDML0/SX69.WAV
468,89613,89856,TRAIN/DR1/FETB0/SX68.WAV
469,89856,90014,TRAIN/DR1/FECD0/SA1.WAV
470,90014,90257,TRAIN/DR1/FETB0/SA2.WAV
471,90257,90438,TRAIN/DR1/FECD0/SI2048.WAV
472,90438,90533,TRAIN/DR1/FDAW0/SI2036.WAV
473,90533,90717,TRAIN/DR1/FECD0/SX68.WAV
474,90717,90903,TRAIN/DR1/FETB0/SI1148.WAV
475,90903,91164,TRAIN/DR1/FECD0/SX428.WAV
476,91164,91354,TRAIN/DR1/FDML0/SX429.WAV
477,91354,91530,TRAIN/DR1/FECD0/SA1.WAV
478,91530,91817,TRAIN/DR1/FKFB0/SI1608.WAV
479,91817,92018,TRAIN/DR1/FECD0/SX428.WAV
480,92018,92215,TRAIN/DR1/FETB0/SA1.WAV
481,92215,92384,TRAIN/DR1/FECD0/SI2048.WAV
482,92384,92463,TRAIN/DR1/FDAW0/SX416.WAV
483,92463,92563,TRAIN/DR1/FDAW0/SX416.WAV
484,92563,92875,TRAIN/DR1/FKFB0/SX258.WAV
485,92875,93096,TRAIN/DR1/FJSP0/SA2.WAV
486,93096,93317,TRAIN/DR1/FETB0/SI518.WAV
487,93317,93477,TRAIN/DR1/FDML0/SX249.WAV
488,93477,93641,TRAIN/DR1/FECD0/SX158.WAV
489,93641,93836,TRAIN/DR1/FETB0/SI1778.WAV
490,93836,94097,TRAIN/DR1/FETB0/SI1148.WAV
491,94097,94286,TRAIN/DR1/FECD0/SI2048.WAV
492,94286,94480,TRAIN/DR1/FETB0/SA1.WAV
493,94480,94665,TRAIN/DR1/FECD0/SA1.WAV
494,94665,94890,TRAIN/DR1/FECD0/SI1418.WAV
495,94890,95049,TRAIN/DR1/FDML0/SX339.WAV
496,95049,95262,TRAIN/DR1/FETB0/SA2.WAV
497,95262,95485,TRAIN/DR1/FECD0/SI788.WAV
498,95485,95720,TRAIN/DR1/FETB0/SX338.WAV
499,95720,95965,TRAIN/DR1/FETB0/SI1778.WAV
500,95965,96150,TRAIN/DR1/FECD0/SX68.WAV
501,96150,96294,TRAIN/DR1/FECD0/SI1418.WAV
502,96294,96419,TRAIN/DR1/FDML0/SI1779.WAV
503,96419,96633,TRAIN/DR1/FJSP0/SA2.WAV
504,96633,96845,TRAIN/DR1/FETB0/SI518.WAV
505,96845,96990,TRAIN/DR1/FECD0/SI2048.WAV
506,96990,97112,TRAIN/DR1/FDML0/SX249.WAV
507,97112,97280,TRAIN/DR1/FETB0/SA1.WAV
508,97280,97487,TRAIN/DR1/FETB0/SI1148.WAV
509,97487,97633,TRAIN/DR1/FECD0/SX248.WAV
510,97633,97841,TRAIN/DR1/FECD0/SX68.WAV
511,97841,98002,TRAIN/DR1/FECD0/SI788.WAV
512,98002,98259,TRAIN/DR1/FJSP0/SX84.WAV
513,98259,98376,TRAIN/DR1/FDML0/SA1.WAV
514,98376,98557,TRAIN/DR1/FECD0/SA1.WAV
515,98557,98728,TRAIN/DR1/FECD0/SX338.WAV
516,98728,98880,TRAIN/DR1/FDML0/SI1779.WAV
517,98880,99094,TRAIN/DR1/FETB0/SX68.WAV
518,99094,99345,TRAIN/DR1/FJSP0/SI1434.WAV
519,99345,99525,TRAIN/DR1/FECD0/SX338.WAV
520,99525,99775,TRAIN/DR1/FECD0/SX428.WAV
521,99775,99951,TRAIN/DR1/FECD0/SI2048.WAV
522,99951,100235,TRAIN/DR1/FJSP0/SX84.WAV
523,100235,100474,TRAIN/DR1/FECD0/SX428.WAV
524,100474,100695,TRAIN/DR1/FETB0/SA2.WAV
525,100695,100806,TRAIN/DR1/FDML0/SA2.WAV
526,100806,100949,TRAIN/DR1/FDML0/SA2.WAV
527,100949,101165,TRAIN/DR1/FECD0/SX158.WAV
528,101165,101355,TRAIN/DR1/FECD0/SA1.WAV
529,101355,101504,TRAIN/DR1/FDML0/SX429.WAV
530,101504,101743,TRAIN/DR1/FETB0/SA1.WAV
531,101743,101914,TRAIN/DR1/FECD0/SI788.WAV
532,101914,102195,TRAIN/DR1/FJSP0/SX264.WAV
533,102195,102401,TRAIN/DR1/FECD0/SI1418.WAV
534,102401,102615,TRAIN/DR1/FECD0/SX338.WAV
535,102615,102761,TRAIN/DR1/FDML0/SX249.WAV
536,102761,102920,TRAIN/DR1/FECD0/SA2.WAV
537,102920,103159,TRAIN/DR1/FJSP0/SA2.WAV
538,103159,103312,TRAIN/DR1/FDML0/SI1779.WAV
539,103312,103518,TRAIN/DR1/FECD0/SX338.WAV
540,103518,103722,TRAIN/DR1/FECD0/SX68.WAV
541,103722,103896,TRAIN/DR1/FECD0/SI788.WAV
542,103896,104142,TRAIN/DR1/FJSP0/SA2.WAV
543,104142,104355,TRAIN/DR1/FETB0/SI1778.WAV
544,104355,104558,TRAIN/DR1/FETB0/SI518.WAV
545,104558,104691,TRAIN/DR1/FDML0/SI1149.WAV
546,104691,104872,TRAIN/DR1/FECD0/SX338.WAV
547,104872,105114,TRAIN/DR1/FETB0/SX428.WAV
548,105114,105293,TRAIN/DR1/FECD0/SI2048.WAV
549,105293,105435,TRAIN/DR1/FDML0/SX69.WAV
550,105435,105618,TRAIN/DR1/FECD0/SX68.WAV
551,105618,105782,TRAIN/DR1/FECD0/SI2048.WAV
552,105782,105947,TRAIN/DR1/FECD0/SX248.WAV
553,105947,106203,TRAIN/DR1/FJSP0/SX174.WAV
554,106203,106382,TRAIN/DR1/FETB0/SI1778.WAV
555,106382,106528,TRAIN/DR1/FECD0/SX158.WAV
556,106528,106682,TRAIN/DR1/FECD0/SX158.WAV
557,106682,106826,TRAIN/DR1/FDML0/SX429.WAV
558,106826,107092,TRAIN/DR1/FMEM0/SA1.WAV
559,107092,107256,TRAIN/DR1/FETB0/SA2.WAV
560,107256,107490,TRAIN/DR1/FECD0/SX68.WAV
561,107490,107670,TRAIN/DR1/FECD0/SI2048.WAV
562,107670,107823,TRAIN/DR1/FDML0/SX429.WAV
563,107823,108117,TRAIN/DR1/FKFB0/SI978.WAV
564,108117,108342,TRAIN/DR1/FECD0/SX338.WAV
565,108342,108539,TRAIN/DR1/FETB0/SA2.WAV
566,108539,108698,TRAIN/DR1/FDML0/SA2.WAV
567,108698,108849,TRAIN/DR1/FDML0/SX159.WAV
568,108849,108998,TRAIN/DR1/FDML0/SX69.WAV
569,108998,109163,TRAIN/DR1/FECD0/SX158.WAV
570,109163,109425,TRAIN/DR1/FETB0/SA1.WAV
571,109425,109595,TRAIN/DR1/FECD0/SI1418.WAV
572,109595,109768,TRAIN/DR1/FECD0/SX158.WAV
573,109768,109960,TRAIN/DR1/FECD0/SX248.WAV
574,109960,110300,TRAIN/DR1/FJSP0/SX174.WAV
575,110300,110605,TRAIN/DR1/FJSP0/SI1434.WAV
576,110605,110817,TRAIN/DR1/FECD0/SI2048.WAV
577,110817,111018,TRAIN/DR1/FECD0/SX158.WAV
578,111018,111253,TRAIN/DR1/FETB0/SI1778.WAV
579,111253,111425,TRAIN/DR1/FECD0/SA2.WAV
580,111425,111622,TRAIN/DR1/FECD0/SX338.WAV
581,111622,111785,TRAIN/DR1/FECD0/SI788.WAV
582,111785,111968,TRAIN/DR1/FECD0/SI1418.WAV
583,111968,112220,TRAIN/DR1/FJSP0/SI1434.WAV
584,112220,112388,TRAIN/DR1/FECD0/SA2.WAV
585,112388,112590,TRAIN/DR1/FECD0/SX338.WAV
586,112590,112721,TRAIN/DR1/FDML0/SX69.WAV
587,112721,112932,TRAIN/DR1/FETB0/SX248.WAV
588,112932,113137,TRAIN/DR1/FETB0/SX338.WAV
589,113137,113312,TRAIN/DR1/FECD0/SX338.WAV
590,113312,113543,TRAIN/DR1/FECD0/SX428.WAV
591,113543,113715,TRAIN/DR1/FECD0/SI1418.WAV
592,113715,113807,TRAIN/DR1/FDAW0/SX236.WAV
593,113807,113966,TRAIN/DR1/FECD0/SI788.WAV
594,113966,114131,TRAIN/DR1/FECD0/SX158.WAV
595,114131,114288,TRAIN/DR1/FECD0/SX158.WAV
596,114288,114527,TRAIN/DR1/FETB0/SX248.WAV
597,114527,114782,TRAIN/DR1/FJSP0/SX264.WAV
598,114782,114959,TRAIN/DR1/FECD0/SX428.WAV
599,114959,115188,TRAIN/DR1/FJSP0/SA2.WAV
600,115188,115430,TRAIN/DR1/FETB0/SA2.WAV
601,115430,115600,TRAIN/DR1/FECD0/SA1.WAV
602,115600,115707,TRAIN/DR1/FDAW0/SX236.WAV
603,115707,115857,TRAIN/DR1/FDML0/SX339.WAV
604,115857,116173,TRAIN/DR1/FJSP0/SX174.WAV
605,116173,116327,TRAIN/DR1/FDML0/SI1779.WAV
606,116327,116491,TRAIN/DR1/FDML0/SX69.WAV
607,116491,116695,TRAIN/DR1/FETB0/SA1.WAV
608,116695,116904,TRAIN/DR1/FETB0/SI518.WAV
609,116904,117074,TRAIN/DR1/FECD0/SX248.WAV
610,117074,117259,TRAIN/DR1/FECD0/SX68.WAV
611,117259,117410,TRAIN/DR1/FECD0/SA1.WAV
612,117410,117501,TRAIN/DR1/FDAW0/SX326.WAV
613,117501,117639,TRAIN/DR1/FDML0/SX69.WAV
614,117639,117854,TRAIN/DR1/FJSP0/SA1.WAV
615,117854,118000,TRAIN/DR1/FECD0/SX158.WAV
616,118000,118147,TRAIN/DR1/FECD0/SI1418.WAV
617,118147,118284,TRAIN/DR1/FECD0/SA2.WAV
618,118284,118465,TRAIN/DR1/FETB0/SA2.WAV
619,118465,118630,TRAIN/DR1/FETB0/SA2.WAV
620,118630,118804,TRAIN/DR1/FECD0/SX428.WAV
621,118804,118943,TRAIN/DR1/FECD0/SA1.WAV
622,118943,119123,TRAIN/DR1/FECD0/SI2048.WAV
623,119123,119266,TRAIN/DR1/FECD0/SA2.WAV
624,119266,119468,TRAIN/DR1/FECD0/SX68.WAV
625,119468,119669,TRAIN/DR1/FETB0/SX158.WAV
626,119669,119777,TRAIN/DR1/FDML0/SX249.WAV
627,119777,120004,TRAIN/DR1/FJSP0/SX444.WAV
628,120004,120187,TRAIN/DR1/FETB0/SX158.WAV
629,120187,120339,TRAIN/DR1/FECD0/SX158.WAV
630,120339,120626,TRAIN/DR1/FECD0/SX68.WAV
631,120626,120849,TRAIN/DR1/FECD0/SI1418.WAV
632,120849,121055,TRAIN/DR1/FECD0/SX248.WAV
633,121055,121319,TRAIN/DR1/FJSP0/SX444.WAV
634,121319,121649,TRAIN/DR1/FJSP0/SX84.WAV
635,121649,121829,TRAIN/DR1/FDML0/SA2.WAV
636,121829,122029,TRAIN/DR1/FDML0/SX339.WAV
637,122029,122318,TRAIN/DR1/FETB0/SI1148.WAV
638,122318,122573,TRAIN/DR1/FETB0/SX248.WAV
639,122573,122786,TRAIN/DR1/FECD0/SI788.WAV
640,122786,122995,TRAIN/DR1/FECD0/SX428.WAV
641,122995,123152,TRAIN/DR1/FECD0/SI1418.WAV
642,123152,123415,TRAIN/DR1/FJSP0/SX174.WAV
643,123415,123678,TRAIN/DR1/FETB0/SX68.WAV
644,123678,123813,TRAIN/DR1/FDAW0/SX56.WAV
645,123813,123992,TRAIN/DR1/FECD0/SX248.WAV
646,123992,124135,TRAIN/DR1/FECD0/SI1418.WAV
647,124135,124322,TRAIN/DR1/FECD0/SA2.WAV
648,124322,124526,TRAIN/DR1/FETB0/SX248.WAV
649,124526,124647,TRAIN/DR1/FDML0/SX339.WAV
650,124647,124846,TRAIN/DR1/FETB0/SA2.WAV
651,124846,125025,TRAIN/DR1/FECD0/SX428.WAV
652,125025,125139,TRAIN/DR1/FDAW0/SX416.WAV
653,125139,125348,TRAIN/DR1/FETB0/SI1778.WAV
654,125348,125680,TRAIN/DR1/FKFB0/SX168.WAV
655,125680,125818,TRAIN/DR1/FDML0/SX159.WAV
656,125818,126012,TRAIN/DR1/FETB0/SA1.WAV
657,126012,126240,TRAIN/DR1/FETB0/SX338.WAV
658,126240,126517,TRAIN/DR1/FJSP0/SA1.WAV
659,126517,126664,TRAIN/DR1/FECD0/SA1.WAV
660,126664,126948,TRAIN/DR1/FECD0/SX428.WAV
661,126948,127192,TRAIN/DR1/FECD0/SX158.WAV
662,127192,127358,TRAIN/DR1/FDML0/SX159.WAV
663,127358,127636,TRAIN/DR1/FECD0/SX248.WAV
664,127636,127965,TRAIN/DR1/FKFB0/SI978.WAV
665,127965,128134,TRAIN/DR1/FDML0/SX69.WAV
666,128134,128355,TRAIN/DR1/FDML0/SX69.WAV
667,128355,128580,TRAIN/DR1/FECD0/SX428.WAV
668,128580,128862,TRAIN/DR1/FETB0/SI1778.WAV
669,128862,129065,TRAIN/DR1/FECD0/SI2048.WAV
670,129065,129299,TRAIN/DR1/FECD0/SX428.WAV
671,129299,129481,TRAIN/DR1/FECD0/SI2048.WAV
672,129481,129857,TRAIN/DR1/FKFB0/SI2238.WAV
673,129857,130042,TRAIN/DR1/FDML0/SX159.WAV
674,130042,130167,TRAIN/DR1/FDML0/SA2.WAV
675,130167,130442,TRAIN/DR1/FJSP0/SI804.WAV
676,130442,130671,TRAIN/DR1/FETB0/SA2.WAV
677,130671,130874,TRAIN/DR1/FDML0/SX429.WAV
678,130874,131149,TRAIN/DR1/FJSP0/SA1.WAV
679,131149,131308,TRAIN/DR1/FECD0/SA1.WAV
680,131308,131501,TRAIN/DR1/FECD0/SX68.WAV
681,131501,131660,TRAIN/DR1/FECD0/SI2048.WAV
682,131660,131759,TRAIN/DR1/FDAW0/SX56.WAV
683,131759,131854,TRAIN/DR1/FDAW0/SX56.WAV
684,131854,132099,TRAIN/DR1/FJSP0/SI1763.WAV
685,132099,132320,TRAIN/DR1/FJSP0/SI804.WAV
686,132320,132490,TRAIN/DR1/FDML0/SX339.WAV
687,132490,132630,TRAIN/DR1/FECD0/SX248.WAV
688,132630,132796,TRAIN/DR1/FECD0/SX68.WAV
689,132796,132985,TRAIN/DR1/FETB0/SX68.WAV
690,132985,133184,TRAIN/DR1/FECD0/SX428.WAV
691,133184,133333,TRAIN/DR1/FECD0/SI1418.WAV
692,133333,133414,TRAIN/DR1/FDAW0/SI1406.WAV
693,133414,133511,TRAIN/DR1/FDAW0/SX326.WAV
694,133511,133760,TRAIN/DR1/FETB0/SX68.WAV
695,133760,133975,TRAIN/DR1/FJSP0/SA2.WAV
696,133975,134188,TRAIN/DR1/FETB0/SI518.WAV
697,134188,134367,TRAIN/DR1/FDML0/SX429.WAV
698,134367,134530,TRAIN/DR1/FECD0/SI788.WAV
699,134530,134721,TRAIN/DR1/FETB0/SI1778.WAV
700,134721,134929,TRAIN/DR1/FETB0/SI1148.WAV
701,134929,135096,TRAIN/DR1/FECD0/SX158.WAV
702,135096,135210,TRAIN/DR1/FDML0/SX159.WAV
703,135210,135417,TRAIN/DR1/FECD0/SX68.WAV
704,135417,135590,TRAIN/DR1/FETB0/SI1148.WAV
705,135590,135774,TRAIN/DR1/FECD0/SX338.WAV
706,135774,135906,TRAIN/DR1/FDML0/SX69.WAV
707,135906,136126,TRAIN/DR1/FETB0/SX158.WAV
708,136126,136331,TRAIN/DR1/FETB0/SX248.WAV
709,136331,136486,TRAIN/DR1/FECD0/SX248.WAV
710,136486,136694,TRAIN/DR1/FECD0/SX248.WAV
711,136694,136845,TRAIN/DR1/FECD0/SI1418.WAV
712,136845,136969,TRAIN/DR1/FDML0/SX159.WAV
713,136969,137102,TRAIN/DR1/FDML0/SI1149.WAV
714,137102,137263,TRAIN/DR1/FECD0/SX248.WAV
715,137263,137467,TRAIN/DR1/FJSP0/SA2.WAV
716,137467,137569,TRAIN/DR1/FDML0/SI1149.WAV
717,137569,137756,TRAIN/DR1/FETB0/SX428.WAV
718,137756,137927,TRAIN/DR1/FECD0/SX248.WAV
719,137927,138058,TRAIN/DR1/FECD0/SI788.WAV
720,138058,138254,TRAIN/DR1/FECD0/SX428.WAV
721,138254,138410,TRAIN/DR1/FECD0/SI1418.WAV
722,138410,138686,TRAIN/DR1/FKFB0/SI978.WAV
723,138686,138917,TRAIN/DR1/FETB0/SX158.WAV
724,138917,139011,TRAIN/DR1/FDAW0/SX326.WAV
725,139011,139173,TRAIN/DR1/FECD0/SA2.WAV
726,139173,139314,TRAIN/DR1/FECD0/SI1418.WAV
727,139314,139483,TRAIN/DR1/FECD0/SI1418.WAV
728,139483,139686,TRAIN/DR1/FETB0/SI1778.WAV
729,139686,139819,TRAIN/DR1/FDML0/SI2075.WAV
730,139819,140049,TRAIN/DR1/FECD0/SX248.WAV
731,140049,140230,TRAIN/DR1/FECD0/SI1418.WAV
732,140230,140405,TRAIN/DR1/FECD0/SI1418.WAV
733,140405,140691,TRAIN/DR1/FJSP0/SX264.WAV
734,140691,140979,TRAIN/DR1/FJSP0/SA1.WAV
735,140979,141134,TRAIN/DR1/FDML0/SX69.WAV
736,141134,141312,TRAIN/DR1/FECD0/SA2.WAV
737,141312,141445,TRAIN/DR1/FDML0/SI1779.WAV
738,141445,141625,TRAIN/DR1/FDML0/SX429.WAV
739,141625,141840,TRAIN/DR1/FETB0/SI1778.WAV
740,141840,142034,TRAIN/DR1/FECD0/SX428.WAV
741,142034,142179,TRAIN/DR1/FECD0/SI1418.WAV
742,142179,142288,TRAIN/DR1/FDML0/SX159.WAV
743,142288,142465,TRAIN/DR1/FECD0/SX338.WAV
744,142465,142661,TRAIN/DR1/FETB0/SI518.WAV
745,142661,142832,TRAIN/DR1/FECD0/SX248.WAV
746,142832,142983,TRAIN/DR1/FECD0/SX428.WAV
747,142983,143176,TRAIN/DR1/FETB0/SX248.WAV
748,143176,143417,TRAIN/DR1/FECD0/SX428.WAV
749,143417,143628,TRAIN/DR1/FJSP0/SA1.WAV
750,143628,143833,TRAIN/DR1/FECD0/SX338.WAV
751,143833,144018,TRAIN/DR1/FECD0/SA2.WAV
752,144018,144222,TRAIN/DR1/FECD0/SX428.WAV
753,144222,144368,TRAIN/DR1/FDAW0/SX326.WAV
754,144368,144514,TRAIN/DR1/FECD0/SA2.WAV
755,144514,144752,TRAIN/DR1/FETB0/SX338.WAV
756,144752,144933,TRAIN/DR1/FDML0/SX429.WAV
757,144933,145136,TRAIN/DR1/FECD0/SX158.WAV
758,145136,145356,TRAIN/DR1/FECD0/SX248.WAV
759,145356,145635,TRAIN/DR1/FETB0/SI518.WAV
760,145635,145876,TRAIN/DR1/FETB0/SA2.WAV
761,145876,146073,TRAIN/DR1/FECD0/SX248.WAV
762,146073,146288,TRAIN/DR1/FETB0/SI518.WAV
763,146288,146394,TRAIN/DR1/FDAW0/SI2036.WAV
764,146394,146559,TRAIN/DR1/FDML0/SI2075.WAV
765,146559,146766,TRAIN/DR1/FETB0/SI1148.WAV
766,146766,146971,TRAIN/DR1/FECD0/SX428.WAV
767,146971,147208,TRAIN/DR1/FETB0/SX158.WAV
768,147208,147444,TRAIN/DR1/FETB0/SA1.WAV
769,147444,147630,TRAIN/DR1/FETB0/SI518.WAV
770,147630,147912,TRAIN/DR1/FETB0/SA2.WAV
771,147912,148131,TRAIN/DR1/FECD0/SX158.WAV
772,148131,148523,TRAIN/DR1/FKFB0/SX258.WAV
773,148523,148655,TRAIN/DR1/FDAW0/SX56.WAV
774,148655,148977,TRAIN/DR1/FKFB0/SX78.WAV
775,148977,149185,TRAIN/DR1/FECD0/SX158.WAV
776,149185,149472,TRAIN/DR1/FJSP0/SA1.WAV
777,149472,149711,TRAIN/DR1/FECD0/SX428.WAV
778,149711,149946,TRAIN/DR1/FETB0/SX338.WAV
779,149946,150179,TRAIN/DR1/FETB0/SA2.WAV
780,150179,150390,TRAIN/DR1/FECD0/SX68.WAV
781,150390,150549,TRAIN/DR1/FECD0/SA2.WAV
782,150549,150759,TRAIN/DR1/FETB0/SX338.WAV
783,150759,150935,TRAIN/DR1/FECD0/SX338.WAV
784,150935,151087,TRAIN/DR1/FETB0/SA1.WAV
785,151087,151374,TRAIN/DR1/FJSP0/SI804.WAV
786,151374,151585,TRAIN/DR1/FETB0/SA1.WAV
787,151585,151722,TRAIN/DR1/FDML0/SX159.WAV
788,151722,151887,TRAIN/DR1/FECD0/SI2048.WAV
789,151887,152030,TRAIN/DR1/FECD0/SA1.WAV
790,152030,152240,TRAIN/DR1/FECD0/SX248.WAV
791,152240,152385,TRAIN/DR1/FDML0/SX429.WAV
792,152385,152691,TRAIN/DR1/FKFB0/SI2238.WAV
793,152691,152823,TRAIN/DR1/FDML0/SX69.WAV
794,152823,153049,TRAIN/DR1/FETB0/SI1778.WAV
795,153049,153179,TRAIN/DR1/FDML0/SX429.WAV
796,153179,153318,TRAIN/DR1/FDML0/SX339.WAV
797,153318,153516,TRAIN/DR1/FECD0/SI788.WAV
798,153516,153751,TRAIN/DR1/FETB0/SX158.WAV
799,153751,153906,TRAIN/DR1/FECD0/SI788.WAV
800,153906,154097,TRAIN/DR1/FETB0/SA1.WAV
801,154097,154245,TRAIN/DR1/FECD0/SI1418.WAV
802,154245,154432,TRAIN/DR1/FECD0/SX338.WAV
803,154432,154712,TRAIN/DR1/FJSP0/SI1434.WAV
804,154712,154929,TRAIN/DR1/FETB0/SX338.WAV
805,154929,155078,TRAIN/DR1/FECD0/SX68.WAV
806,155078,155228,TRAIN/DR1/FECD0/SA1.WAV
807,155228,155360,TRAIN/DR1/FDML0/SX159.WAV
808,155360,155499,TRAIN/DR1/FECD0/SX158.WAV
809,155499,155678,TRAIN/DR1/FETB0/SI518.WAV
810,155678,155878,TRAIN/DR1/FETB0/SA1.WAV
811,155878,156036,TRAIN/DR1/FECD0/SI1418.WAV
812,156036,156180,TRAIN/DR1/FDML0/SX159.WAV
813,156180,156243,TRAIN/DR1/FCJF0/SX397.WAV
814,156243,156522,TRAIN/DR1/FKFB0/SI978.WAV
815,156522,156669,TRAIN/DR1/FDML0/SX69.WAV
816,156669,156830,TRAIN/DR1/FETB0/SA2.WAV
817,156830,156989,TRAIN/DR1/FECD0/SI2048.WAV
818,156989,157172,TRAIN/DR1/FETB0/SI518.WAV
819,157172,157358,TRAIN/DR1/FETB0/SI1148.WAV
820,157358,157539,TRAIN/DR1/FECD0/SX428.WAV
821,157539,157722,TRAIN/DR1/FECD0/SI2048.WAV
822,157722,158000,TRAIN/DR1/FJSP0/SX264.WAV
823,158000,158234,TRAIN/DR1/FETB0/SX338.WAV
824,158234,158410,TRAIN/DR1/FECD0/SI788.WAV
825,158410,158568,TRAIN/DR1/FECD0/SX158.WAV
826,158568,158721,TRAIN/DR1/FECD0/SI2048.WAV
827,158721,158938,TRAIN/DR1/FDML0/SX429.WAV
828,158938,159133,TRAIN/DR1/FETB0/SI1778.WAV
829,159133,159326,TRAIN/DR1/FECD0/SX428.WAV
830,159326,159531,TRAIN/DR1/FETB0/SA1.WAV
831,159531,159696,TRAIN/DR1/FECD0/SI1418.WAV
832,159696,159779,TRAIN/DR1/FDAW0/SI1406.WAV
833,159779,160044,TRAIN/DR1/FKFB0/SA2.WAV
834,160044,160230,TRAIN/DR1/FETB0/SA1.WAV
835,160230,160444,TRAIN/DR1/FETB0/SX158.WAV
836,160444,160575,TRAIN/DR1/FDML0/SX159.WAV
837,160575,160744,TRAIN/DR1/FDML0/SX339.WAV
838,160744,160906,TRAIN/DR1/FECD0/SX248.WAV
839,160906,161067,TRAIN/DR1/FECD0/SX158.WAV
840,161067,161272,TRAIN/DR1/FECD0/SX68.WAV
841,161272,161434,TRAIN/DR1/FECD0/SI1418.WAV
842,161434,161617,TRAIN/DR1/FECD0/SX158.WAV
843,161617,161781,TRAIN/DR1/FECD0/SI788.WAV
844,161781,161952,TRAIN/DR1/FECD0/SI2048.WAV
845,161952,162212,TRAIN/DR1/FJSP0/SA1.WAV
846,162212,162416,TRAIN/DR1/FETB0/SI1778.WAV
847,162416,162584,TRAIN/DR1/FDML0/SX429.WAV
848,162584,162759,TRAIN/DR1/FECD0/SA2.WAV
849,162759,162986,TRAIN/DR1/FETB0/SX428.WAV
850,162986,163192,TRAIN/DR1/FECD0/SX428.WAV
851,163192,163342,TRAIN/DR1/FECD0/SI788.WAV
852,163342,163466,TRAIN/DR1/FDML0/SX69.WAV
853,163466,163714,TRAIN/DR1/FETB0/SX428.WAV
854,163714,163886,TRAIN/DR1/FETB0/SA2.WAV
855,163886,164021,TRAIN/DR1/FECD0/SA2.WAV
856,164021,164214,TRAIN/DR1/FECD0/SX68.WAV
857,164214,164340,TRAIN/DR1/FDML0/SX69.WAV
858,164340,164496,TRAIN/DR1/FECD0/SI2048.WAV
859,164496,164629,TRAIN/DR1/FECD0/SX158.WAV
860,164629,164831,TRAIN/DR1/FECD0/SX68.WAV
861,164831,164988,TRAIN/DR1/FECD0/SI788.WAV
862,164988,165147,TRAIN/DR1/FECD0/SA1.WAV
863,165147,165427,TRAIN/DR1/FKFB0/SA1.WAV
864,165427,165612,TRAIN/DR1/FECD0/SI788.WAV
865,165612,165853,TRAIN/DR1/FJSP0/SA1.WAV
866,165853,166002,TRAIN/DR1/FDML0/SX339.WAV
867,166002,166222,TRAIN/DR1/FECD0/SA2.WAV
868,166222,166420,TRAIN/DR1/FECD0/SI1418.WAV
869,166420,166586,TRAIN/DR1/FECD0/SX248.WAV
870,166586,166781,TRAIN/DR1/FECD0/SX428.WAV
871,166781,166927,TRAIN/DR1/FECD0/SI2048.WAV
872,166927,167122,TRAIN/DR1/FETB0/SA2.WAV
873,167122,167256,TRAIN/DR1/FECD0/SI788.WAV
874,167256,167423,TRAIN/DR1/FECD0/SX248.WAV
875,167423,167621,TRAIN/DR1/FJSP0/SX174.WAV
876,167621,167731,TRAIN/DR1/FDML0/SX429.WAV
877,167731,167930,TRAIN/DR1/FECD0/SI788.WAV
878,167930,168147,TRAIN/DR1/FETB0/SX68.WAV
879,168147,168296,TRAIN/DR1/FETB0/SA2.WAV
880,168296,168500,TRAIN/DR1/FECD0/SX338.WAV
881,168500,168690,TRAIN/DR1/FECD0/SA2.WAV
882,168690,168986,TRAIN/DR1/FJSP0/SA2.WAV
883,168986,169141,TRAIN/DR1/FDML0/SI2075.WAV
884,169141,169426,TRAIN/DR1/FKFB0/SX348.WAV
885,169426,169603,TRAIN/DR1/FDML0/SX69.WAV
886,169603,169804,TRAIN/DR1/FECD0/SX248.WAV
887,169804,169982,TRAIN/DR1/FDML0/SX339.WAV
888,169982,170136,TRAIN/DR1/FDML0/SX69.WAV
889,170136,170324,TRAIN/DR1/FECD0/SX68.WAV
